,$log(s_C)$,$log(δ_C)$,$log(p_0)$,est_$log(s_C)$,est_$log(δ_C)$,est_$log(p_0)$,ratio_$log(s_C)$,ratio_$log(δ_C)$,ratio_$log(p_0)$
402,-1.861985802650452,-5.088357448577881,-4.54802131652832,-1.1815917491912842,-5.702490329742432,-1.874040126800537,-0.4547810845728691,0.11394790255391359,-0.8865956669215984
403,-1.1395899057388303,-5.174083709716797,-6.445417404174805,-1.132390022277832,-5.203372001647949,-4.836702346801758,-0.0063380027912877555,0.005644614732210505,-0.28713624311417757
404,-0.9737231731414795,-4.275334358215332,-7.609662055969238,-0.9722342491149902,-4.286296844482422,-6.655559539794922,-0.0015302743009852529,0.0025608419700566703,-0.13396623658049728
405,-1.1971020698547363,-3.335533142089844,-4.9470558166503915,-1.1936266422271729,-3.3448755741119385,-5.269041061401367,-0.0029074232121615506,0.002796966026925061,0.06305576910174852
406,-1.7153044939041135,-3.194934844970703,-3.8828854560852046,-1.7127331495285034,-3.193941593170166,-4.0302734375,-0.0015001847268404488,-0.00031093160688156044,0.0372556726578565
407,-0.9404175281524657,-3.721819877624512,-5.899478912353516,-0.9406973123550415,-3.724034309387207,-5.992643356323242,0.0002974663732527838,0.0005948093455406105,0.01566858259292496
408,-1.330095291137695,-5.1558098793029785,-7.602425575256347,-1.3407087326049805,-5.105617046356201,-4.660677909851074,0.00794779193194103,-0.009782895423552427,-0.489306439238095
409,-1.3422636985778809,-5.604355812072754,-3.367292881011963,-1.3908796310424805,-5.456387519836426,-5.402809143066406,0.03557885912808731,-0.026757174595642235,0.4728099078425702
410,-1.7532824277877808,-5.630062580108643,-5.275550842285156,-1.1773900985717773,-6.007270812988281,-1.6578569412231445,-0.39818949607267795,0.06484998019109926,-1.1575573299401514
411,-0.8076581954956055,-4.779811382293701,-4.001162528991699,-0.812077522277832,-4.760376453399658,-3.977700710296631,0.00545686274624672,-0.0040743339888186965,-0.005881009766131356
412,-1.6821303367614746,-3.566046714782715,-5.990217208862305,-1.6777679920196533,-3.5667552947998047,-3.4655284881591797,-0.0025967138086881118,0.00019868209392846995,-0.5472625305366289
413,-1.585207462310791,-3.908248901367188,-4.837543964385985,-1.5832494497299194,-3.9033844470977783,-3.2857298851013184,-0.0012359409545243357,-0.001245438612180546,-0.3868183320576692
414,-0.7545045614242554,-3.2409794330596924,-3.028317451477051,-0.7562438249588013,-3.2369091510772705,-3.020921230316162,0.002302520153096314,-0.0012566695043334148,-0.0024453407232028915
415,-1.2703992128372192,-5.106537342071533,-6.036543846130371,-1.2726941108703613,-5.082456588745117,-4.579150199890137,0.0018048088402307357,-0.004726825499361791,-0.2763182022312047
416,-0.7721774578094481,-5.110305309295654,-7.028433799743652,-0.7746020555496216,-5.082276821136475,-7.04880952835083,0.0031350295307909916,-0.005499795527838321,0.0028948484247355195
417,-1.0355280637741089,-5.0894622802734375,-3.7350673675537114,-1.0351049900054932,-5.085583686828613,-3.724921226501465,-0.00040864195974345437,-0.0007623736826785976,-0.002720150890434139
418,-1.30562686920166,-5.734615802764893,-5.100644111633301,-1.3296949863433838,-5.616334915161133,-5.461030006408691,0.018266297375845675,-0.020841455830080534,0.06827058967357028
419,-1.8894193172454836,-5.202797412872314,-7.3797926902771,-1.1789121627807617,-5.764107704162598,-1.771174430847168,-0.4716774249895109,0.10245391867536219,-1.4271027006633308
420,-1.2342677116394043,-4.317069053649902,-5.449221611022949,-1.2308993339538574,-4.328052043914795,-5.22989559173584,-0.0027327801479791513,0.002540854211233566,-0.04108146027103396
421,-1.5861986875534055,-4.655590534210205,-3.4856152534484863,-1.6188911199569702,-4.585576057434082,-3.310595989227295,0.020401029766536422,-0.015153025490822404,-0.05151634159532739
422,-1.3923869132995603,-3.890378952026367,-6.737918853759766,-1.385993480682373,-3.9006435871124268,-4.125329494476318,-0.004602281182208745,0.0026349919984435177,-0.4906052077912963
423,-1.557824969291687,-3.425570487976074,-6.942146301269531,-1.5531963109970093,-3.4281961917877197,-3.9654717445373535,-0.002975654161790783,0.0007662075652079412,-0.5599861668243745
424,-1.8220865726470947,-3.4376070499420166,-6.005176067352295,-1.7917072772979736,-3.4403464794158936,-2.008195400238037,-0.016813361395386188,0.0007965827646380738,-1.0953852672567952
425,-1.9187108278274536,-5.176433563232422,-6.300174713134766,-1.1721105575561523,-5.754895210266113,-1.7847967147827148,-0.49284749758885577,0.10593451570093708,-1.261272841786177
426,-0.9405555725097656,-3.8123784065246578,-6.310688495635985,-0.9405124187469482,-3.8132758140563965,-6.176158905029297,-4.588219354700104e-05,0.00023536538896805755,-0.021548240596315306
427,-1.1109931468963623,-5.026094913482666,-6.313230514526367,-1.1077580451965332,-5.037951946258545,-5.6025190353393555,-0.002916148510879191,0.0023563161871565396,-0.11943118864122572
428,-1.110982060432434,-4.387241840362549,-4.878754138946533,-1.108551263809204,-4.392804145812988,-5.053738594055176,-0.0021903681900481012,0.00126703349921617,0.03523839716888195
429,-1.345515251159668,-3.8919377326965328,-4.6203832626342765,-1.340214490890503,-3.903813123703003,-4.536888122558594,-0.003947357076955733,0.0030466340987064205,-0.018236317457906256
430,-1.0573368072509763,-3.700316429138184,-3.0502734184265137,-1.0567355155944824,-3.7071003913879395,-3.0569677352905273,-0.0005688468329208084,0.0018316679919088618,0.0021922564957196286
431,-1.202326774597168,-5.027371406555176,-3.0392637252807617,-1.2959656715393066,-4.7478227615356445,-3.3505773544311523,0.07499745133757554,-0.057211117355386226,0.09751738514096012
432,-0.954219937324524,-5.5020036697387695,-7.411407470703125,-0.9531638622283936,-5.521157264709473,-6.826169967651367,-0.0011073546963063705,0.0034751582346767055,-0.08225661312514491
433,-0.914411187171936,-5.19148063659668,-5.346305847167969,-0.9138280153274536,-5.18202543258667,-5.347342491149902,-0.0006379601350458823,-0.00182295292746317,0.00019388032080057207
434,-1.2347121238708496,-3.1922037601470947,-4.690646171569824,-1.2318315505981445,-3.1998395919799805,-5.1805925369262695,-0.002335717475527009,0.0023891688602318854,0.09934908967542813
435,-1.1921154260635376,-3.8250336647033687,-5.830448150634766,-1.189042329788208,-3.834648847579956,-5.739857196807861,-0.0025811796584942308,0.00251059698926699,-0.015659535739651394
436,-1.1447846889495847,-5.708919525146484,-7.014596939086913,-1.1494793891906738,-5.685157775878906,-5.80002498626709,0.004092560083614636,-0.00417090091408569,-0.19013102937524792
437,-1.2109901905059814,-4.493804454803467,-6.743614196777344,-1.207395076751709,-4.508708477020264,-5.224265098571777,-0.0029731544028495094,0.003311083459933755,-0.2552818752120798
438,-1.4109296798706055,-3.284618377685547,-4.40863037109375,-1.4086477756500244,-3.2876813411712646,-4.84004020690918,-0.0016186146717214662,0.0009320827833469251,0.09335896013397196
439,-1.54704749584198,-3.5862407684326167,-3.0433363914489746,-1.5467242002487183,-3.587102174758911,-3.550875186920166,-0.00020899770648685948,0.00024016872949110548,0.15423969383469066
440,-0.8879767656326294,-4.813199043273926,-7.066234111785889,-0.8876546621322632,-4.811616897583008,-6.973926067352295,-0.0003628044636546773,-0.00032876383608587613,-0.013149333525445325
441,-1.0139379501342771,-5.7499399185180655,-6.447426319122314,-1.0094112157821655,-5.760152816772461,-5.976099491119385,-0.004474503937245823,0.0017745992442421284,-0.07591293474783614
442,-0.8114271163940429,-4.895390510559082,-6.327538490295409,-0.8135530948638916,-4.870697021484375,-6.363936424255371,0.002616622243294521,-0.00505699782395213,0.0057358240858518435
443,-1.6747586727142332,-5.7862725257873535,-5.097213745117188,-1.1706047058105469,-6.017873287200928,-1.545724868774414,-0.35814862103992245,0.039245616011967736,-1.193201094902544
444,-1.3566219806671143,-3.8235249519348145,-4.928529739379883,-1.3502264022827148,-3.83720064163208,-4.48000955581665,-0.00472548837675116,0.0035703417535634064,-0.09541553685027351
445,-1.9520394802093504,-4.067047595977783,-4.393514156341553,-1.509817361831665,-4.171907424926758,-1.1160311698913574,-0.2568860222213158,0.025456017451150222,-1.3703506044795977
446,-1.99813175201416,-4.610919952392577,-7.013593196868896,-1.1826164722442627,-5.363426685333252,-1.8602452278137207,-0.5244832868553535,0.15117568484475646,-1.3271418293552513
447,-1.8463735580444331,-3.190634489059448,-6.380958557128905,-1.8251715898513794,-3.194924831390381,-2.3537511825561523,-0.011549471961558375,0.0013437641907994484,-0.9973080267325224
448,-1.7055609226226807,-5.776066780090332,-7.9124364852905265,-1.1609388589859009,-6.017276763916016,-1.526914119720459,-0.384665004549772,0.0409118290012255,-1.6451869768261786
449,-0.9019844532012941,-3.1963977813720703,-3.6927442550659175,-0.9016056060791016,-3.2003986835479736,-3.6944360733032227,-0.0004201033664106981,0.0012509082380695797,0.0004580416861862369
450,-1.8267924785614011,-5.363183021545409,-3.97761869430542,-1.1822094917297363,-5.84235954284668,-1.7737736701965332,-0.43517654679930523,0.08557710042240188,-0.8075740280962259
451,-1.4693044424057007,-4.145215511322021,-7.6605491638183585,-1.469785213470459,-4.135161399841309,-3.639054298400879,0.00032715645001515404,-0.002428419993322329,-0.7443598338261646
452,-1.6646512746810913,-4.565909862518311,-6.557976245880127,-1.69331955909729,-4.514701843261719,-3.0358357429504395,0.01707518163799717,-0.011278659137608033,-0.7701953012994671
453,-0.740589141845703,-3.6722683906555176,-7.078366756439209,-0.7434539794921875,-3.6621851921081543,-6.621188640594482,0.0038608597876369517,-0.0027495449486438753,-0.06676829018409362
454,-1.9901235103607176,-3.1477675437927246,-4.777638912200928,-1.8777828216552734,-3.11314058303833,-1.1011371612548828,-0.05810497164050727,-0.011061434896773234,-1.467603044269082
455,-1.2916476726531982,-5.993441104888916,-3.8181943893432617,-1.330401062965393,-5.824306964874268,-5.797676086425781,0.029561778891671345,-0.02862570573320792,0.41767952457999835
456,-0.8707058429718018,-4.51645565032959,-4.719258785247803,-0.872064471244812,-4.506245136260986,-4.706711769104004,0.0015591596174898273,-0.0022632953632677815,-0.0026622242201938154
457,-0.7237402200698851,-3.778786420822144,-5.084871768951416,-0.7271145582199097,-3.765490770339966,-5.035195350646973,0.004651525824143837,-0.0035247019456425446,-0.009817487713044953
458,-1.6286989450454712,-3.2425575256347656,-6.545363903045654,-1.624107837677002,-3.2437734603881836,-3.8230223655700684,-0.002822860823801806,0.0003749222080344839,-0.5377156930120085
459,-1.74247407913208,-5.873775482177734,-6.428684234619141,-1.1620594263076782,-6.094219207763672,-1.465735912322998,-0.40511218934167065,0.036843041256448196,-1.4784124425938172
460,-1.492265701293945,-5.44508171081543,-5.5612874031066895,-1.5475761890411377,-5.3115034103393555,-3.02365779876709,0.03639438809017185,-0.024837839545182976,-0.6093623386502554
461,-0.7515943050384521,-4.420034885406494,-4.819557189941406,-0.7547303438186646,-4.40300178527832,-4.81822395324707,0.004163834553883198,-0.0038610564422123183,-0.00027666880644671365
462,-1.722792148590088,-4.134528160095215,-6.003117561340332,-1.7438149452209473,-4.097314834594727,-3.1991963386535645,0.01212889363195164,-0.009041372394689688,-0.629379293749845
463,-1.5553109645843504,-3.9000473022460938,-4.29083251953125,-1.5541894435882568,-3.894120216369629,-3.381002426147461,-0.0007213512767373109,-0.0015209031637636113,-0.23830853330112228
464,-1.8028135299682615,-5.20893144607544,-4.291184425354004,-1.2183587551116943,-5.666150093078613,-1.7467899322509766,-0.3918438464361332,0.08413515318032408,-0.8987830055860755
465,-1.8562620878219604,-4.138597965240479,-5.199730396270752,-1.5966298580169678,-4.189909934997559,-1.2015151977539062,-0.15066976645069818,0.012322163734303814,-1.465023352274196
466,-1.440418004989624,-4.054337501525879,-5.459733963012695,-1.4332226514816284,-4.058226108551025,-3.4298768043518066,-0.005007841553996239,0.0009586630095891738,-0.46487572041256076
467,-1.909378290176392,-3.1418547630310054,-3.289868831634521,-1.8664445877075195,-3.1443986892700195,-1.796961784362793,-0.022742355421216814,0.0008093616960203203,-0.6047503539565938
468,-1.1437423229217527,-4.513751983642577,-5.149107456207275,-1.138824224472046,-4.535401344299316,-5.3476386070251465,-0.004309277261619506,0.004784845869413979,0.0378316914243019
469,-1.804332375526428,-5.594845771789551,-3.609745502471924,-1.1583869457244873,-5.980418682098389,-1.5871648788452148,-0.4431621749533188,0.06664480322036224,-0.8216879423695198
470,-1.313995361328125,-4.379968643188477,-7.465562343597411,-1.3075708150863647,-4.396517753601074,-3.8719000816345215,-0.00490131369628955,0.003771242676904213,-0.6565553951250979
471,-1.5533716678619385,-4.597726821899414,-3.186927318572998,-1.5821257829666138,-4.529353141784668,-3.613736152648926,0.01834153696725404,-0.014982877210087146,0.1256849529087238
472,-0.7497155666351318,-5.079235553741455,-7.351171016693115,-0.7527393102645874,-5.055823802947998,-7.01711368560791,0.004025076237976521,-0.0046199615831117044,-0.04650764493975738
473,-1.8317413330078125,-3.067783832550049,-7.01371431350708,-1.8260338306427002,-3.0667307376861572,-3.7551746368408203,-0.0031207533223979135,-0.000343334378679597,-0.6247326280456748
474,-1.1277384757995603,-3.6287691593170166,-3.9709219932556152,-1.125583291053772,-3.635974168777466,-3.950331211090088,-0.0019128962713395761,0.0019835557837051443,-0.0051988815436801675
475,-1.202775955200195,-5.277963638305664,-3.939294815063477,-1.2278802394866943,-5.1634955406188965,-4.630460262298584,0.02065711887693575,-0.021926568269682842,0.16165454551873787
476,-1.021963357925415,-3.987773895263672,-3.4967732429504395,-1.022533893585205,-3.9889976978302,-3.4930710792541504,0.0005581183092111494,0.00030684157415005836,-0.0010592979962988495
477,-0.9222263097763059,-3.218494176864624,-4.754729747772217,-0.9217534065246582,-3.2220935821533203,-4.672372817993164,-0.0005129159044808464,0.0011177258343814962,-0.017472818288998267
478,-1.845532774925232,-5.763601303100586,-5.65654993057251,-1.161171555519104,-6.098194122314453,-1.4587187767028809,-0.4633385455999632,0.056430176258868675,-1.3552556532156639
479,-1.4663090705871582,-5.993297576904297,-4.200979709625244,-1.514621376991272,-5.859958648681641,-3.185997486114502,0.03241708453018565,-0.022499227298747267,-0.27655233983767497
480,-1.7027766704559326,-5.443665027618408,-4.550912380218506,-1.2131068706512451,-5.785139560699463,-1.7709341049194336,-0.3390755236901137,0.06083993260160872,-0.943820585714963
481,-0.7644132375717163,-3.1346175670623775,-3.681786060333252,-0.7644870281219482,-3.136641502380371,-3.6720991134643555,9.652761785055333e-05,0.000645463810647978,-0.0026345128439661898
482,-1.5689910650253296,-3.2173352241516118,-4.390185356140137,-1.565145492553711,-3.22067928314209,-3.9764251708984375,-0.0024539928818235438,0.0010388480136021697,-0.0989882311432731
483,-1.9935275316238403,-4.164929389953612,-5.0467681884765625,-1.356482744216919,-4.470785140991211,-1.3137784004211426,-0.38501056621783286,0.07086471767288924,-1.345840814942774
484,-1.579395055770874,-3.4261331558227535,-7.163369178771973,-1.5752922296524048,-3.427166700363159,-3.896981716156006,-0.0026010999255878355,0.0003016195321757703,-0.6087780914189693
485,-1.6498397588729858,-4.544529914855957,-3.749558448791504,-1.6796233654022217,-4.483981132507324,-3.1565041542053223,0.017891413658977645,-0.01341299574162157,-0.17217295115636846
486,-1.500355243682861,-3.356233835220337,-4.073791027069092,-1.496085286140442,-3.360034227371216,-4.1505560874938965,-0.00285002181100679,0.0011316976991003352,0.018668300051668363
487,-1.9240757226943968,-5.132603645324707,-5.629815101623535,-1.176416039466858,-5.715933322906494,-1.7921862602233887,-0.4919731464091746,0.10764453137475645,-1.1446403509742105
488,-1.344379186630249,-5.59285831451416,-4.709277629852295,-1.3769696950912476,-5.461337566375732,-5.346735954284668,0.023952876363860717,-0.023796747591253067,0.12695174590917255
489,-1.6413263082504272,-4.675836563110352,-5.384390830993652,-1.6692204475402832,-4.616274833679199,-2.9410572052001953,0.01685208002698451,-0.012820023920929966,-0.6047350705849577
490,-1.4310553073883057,-4.855497360229492,-4.009030342102051,-1.4478330612182617,-4.800320148468018,-4.1053924560546875,0.011655848808143483,-0.01142892609891042,0.023751940604676242
491,-0.8008428812026978,-5.825305938720703,-6.048253536224365,-0.8002207279205322,-5.836795330047607,-6.255228519439697,-0.0007771750103312023,0.0019703816283739473,0.033648118464170214
